ciudad,temperatura,descripcion,humedad,viento,presion,created_at,nivel,congestion,mensaje
Madrid,17.9,lluvia,56,21.6,,2025-04-18 15:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,14.4,lluvia,82,22.1,,2025-04-18 15:00:00,Bajo,32,Tráfico fluido.
Madrid,17.9,lluvia,56,21.6,,2025-04-18 15:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,14.4,lluvia,82,22.1,,2025-04-18 15:00:00,Bajo,32,Tráfico fluido.
Madrid,14.8,lluvia,75,13.0,,2025-04-18 16:00:00,Alto,75,Tráfico pesado.
Vigo,14.1,lluvia,89,19.6,,2025-04-18 16:00:00,Alto,67,Tráfico pesado.
Madrid,14.8,lluvia,75,13.0,,2025-04-18 16:00:00,Alto,75,Tráfico pesado.
Vigo,14.1,lluvia,89,19.6,,2025-04-18 16:00:00,Alto,67,Tráfico pesado.
Madrid,13.9,lluvia,78,15.1,,2025-04-18 17:00:00,Alto,75,Tráfico pesado.
Vigo,13.1,lluvia,92,20.4,,2025-04-18 17:00:00,Alto,67,Tráfico pesado.
Madrid,13.9,lluvia,78,15.1,,2025-04-18 17:00:00,Alto,75,Tráfico pesado.
Vigo,13.1,lluvia,92,20.4,,2025-04-18 17:00:00,Alto,67,Tráfico pesado.
Madrid,12.5,lluvia,88,12.7,,2025-04-18 18:00:00,Alto,75,Tráfico pesado.
Vigo,12.3,lluvia,91,21.9,,2025-04-18 18:00:00,Alto,67,Tráfico pesado.
Madrid,12.5,lluvia,88,12.7,,2025-04-18 18:00:00,Alto,75,Tráfico pesado.
Vigo,12.3,lluvia,91,21.9,,2025-04-18 18:00:00,Alto,67,Tráfico pesado.
Madrid,11.9,cielo claro,88,14.7,,2025-04-18 19:00:00,Bajo,28,Tráfico fluido.
Vigo,11.7,lluvia,95,19.0,,2025-04-18 19:00:00,Bajo,32,Tráfico fluido.
Madrid,11.9,cielo claro,88,14.7,,2025-04-18 19:00:00,Bajo,28,Tráfico fluido.
Vigo,11.7,lluvia,95,19.0,,2025-04-18 19:00:00,Bajo,32,Tráfico fluido.
Madrid,11.6,nublado,89,13.5,,2025-04-18 20:00:00,Bajo,28,Tráfico fluido.
Vigo,10.9,lluvia,91,13.4,,2025-04-18 20:00:00,Bajo,32,Tráfico fluido.
Madrid,11.6,nublado,89,13.5,,2025-04-18 20:00:00,Bajo,28,Tráfico fluido.
Vigo,10.9,lluvia,91,13.4,,2025-04-18 20:00:00,Bajo,32,Tráfico fluido.
Madrid,11.5,nublado,89,12.1,,2025-04-18 21:00:00,Bajo,28,Tráfico fluido.
Vigo,11.1,lluvia,87,11.3,,2025-04-18 21:00:00,Bajo,32,Tráfico fluido.
Madrid,11.5,nublado,89,12.1,,2025-04-18 21:00:00,Bajo,28,Tráfico fluido.
Vigo,11.1,lluvia,87,11.3,,2025-04-18 21:00:00,Bajo,32,Tráfico fluido.
Madrid,11.1,lluvia,94,13.8,,2025-04-18 22:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,10.2,lluvia,78,11.9,,2025-04-18 22:00:00,Bajo,32,Tráfico fluido.
Madrid,11.1,lluvia,94,13.8,,2025-04-18 22:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,10.2,lluvia,78,11.9,,2025-04-18 22:00:00,Bajo,32,Tráfico fluido.
Madrid,10.6,lluvia,93,15.9,,2025-04-18 23:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,9.7,lluvia,80,15.3,,2025-04-18 23:00:00,Bajo,32,Tráfico fluido.
Madrid,10.6,lluvia,93,15.9,,2025-04-18 23:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,9.7,lluvia,80,15.3,,2025-04-18 23:00:00,Bajo,32,Tráfico fluido.
Madrid,10.3,lluvia,94,16.6,,2025-04-19 00:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,9.1,lluvia,88,11.6,,2025-04-19 00:00:00,Bajo,32,Tráfico fluido.
Madrid,10.3,lluvia,94,16.6,,2025-04-19 00:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,9.1,lluvia,88,11.6,,2025-04-19 00:00:00,Bajo,32,Tráfico fluido.
Madrid,10.0,nublado,93,17.1,,2025-04-19 01:00:00,Bajo,28,Tráfico fluido.
Vigo,8.3,lluvia,90,13.5,,2025-04-19 01:00:00,Bajo,32,Tráfico fluido.
Madrid,10.0,nublado,93,17.1,,2025-04-19 01:00:00,Bajo,28,Tráfico fluido.
Vigo,8.3,lluvia,90,13.5,,2025-04-19 01:00:00,Bajo,32,Tráfico fluido.
Madrid,9.7,nublado,93,18.9,,2025-04-19 02:00:00,Bajo,28,Tráfico fluido.
Vigo,8.3,lluvia,92,9.4,,2025-04-19 02:00:00,Bajo,27,Tráfico fluido.
Madrid,9.7,nublado,93,18.9,,2025-04-19 02:00:00,Bajo,28,Tráfico fluido.
Vigo,8.3,lluvia,92,9.4,,2025-04-19 02:00:00,Bajo,27,Tráfico fluido.
Madrid,9.1,nublado,93,17.8,,2025-04-19 03:00:00,Bajo,28,Tráfico fluido.
Vigo,8.3,lluvia,94,5.7,,2025-04-19 03:00:00,Bajo,27,Tráfico fluido.
Madrid,9.1,nublado,93,17.8,,2025-04-19 03:00:00,Bajo,28,Tráfico fluido.
Vigo,8.3,lluvia,94,5.7,,2025-04-19 03:00:00,Bajo,27,Tráfico fluido.
Madrid,9.1,lluvia,90,23.1,,2025-04-19 04:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,8.6,lluvia,92,3.3,,2025-04-19 04:00:00,Bajo,27,Tráfico fluido.
Madrid,9.1,lluvia,90,23.1,,2025-04-19 04:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,8.6,lluvia,92,3.3,,2025-04-19 04:00:00,Bajo,27,Tráfico fluido.
Madrid,8.1,lluvia,91,21.1,,2025-04-19 05:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,8.3,lluvia,98,6.6,,2025-04-19 05:00:00,Bajo,27,Tráfico fluido.
Madrid,8.1,lluvia,91,21.1,,2025-04-19 05:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,8.3,lluvia,98,6.6,,2025-04-19 05:00:00,Bajo,27,Tráfico fluido.
Madrid,8.1,lluvia,84,13.3,,2025-04-19 06:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,8.2,lluvia,98,3.8,,2025-04-19 06:00:00,Bajo,27,Tráfico fluido.
Madrid,8.1,lluvia,84,13.3,,2025-04-19 06:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,8.2,lluvia,98,3.8,,2025-04-19 06:00:00,Bajo,27,Tráfico fluido.
Madrid,7.8,lluvia,80,14.6,,2025-04-19 07:00:00,Alto,70,Tráfico pesado.
Vigo,8.6,lluvia,93,8.0,,2025-04-19 07:00:00,Medio,57,Condiciones normales de tráfico.
Madrid,7.8,lluvia,80,14.6,,2025-04-19 07:00:00,Alto,70,Tráfico pesado.
Vigo,8.6,lluvia,93,8.0,,2025-04-19 07:00:00,Medio,57,Condiciones normales de tráfico.
Madrid,8.1,cielo claro,66,16.5,,2025-04-19 08:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,10.3,lluvia,89,10.8,,2025-04-19 08:00:00,Alto,62,Tráfico pesado.
Madrid,8.1,cielo claro,66,16.5,,2025-04-19 08:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,10.3,lluvia,89,10.8,,2025-04-19 08:00:00,Alto,62,Tráfico pesado.
Madrid,9.8,cielo claro,57,18.7,,2025-04-19 09:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,12.1,lluvia,83,15.9,,2025-04-19 09:00:00,Alto,62,Tráfico pesado.
Madrid,9.8,cielo claro,57,18.7,,2025-04-19 09:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,12.1,lluvia,83,15.9,,2025-04-19 09:00:00,Alto,62,Tráfico pesado.
Madrid,10.9,cielo claro,55,16.3,,2025-04-19 10:00:00,Bajo,28,Tráfico fluido.
Vigo,10.8,lluvia,89,17.3,,2025-04-19 10:00:00,Bajo,32,Tráfico fluido.
Madrid,10.9,cielo claro,55,16.3,,2025-04-19 10:00:00,Bajo,28,Tráfico fluido.
Vigo,10.8,lluvia,89,17.3,,2025-04-19 10:00:00,Bajo,32,Tráfico fluido.
Madrid,11.8,cielo claro,54,17.0,,2025-04-19 11:00:00,Bajo,28,Tráfico fluido.
Vigo,11.4,lluvia,81,26.2,,2025-04-19 11:00:00,Bajo,32,Tráfico fluido.
Madrid,11.8,cielo claro,54,17.0,,2025-04-19 11:00:00,Bajo,28,Tráfico fluido.
Vigo,11.4,lluvia,81,26.2,,2025-04-19 11:00:00,Bajo,32,Tráfico fluido.
Madrid,12.3,lluvia,52,18.6,,2025-04-19 12:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,11.7,lluvia,81,26.1,,2025-04-19 12:00:00,Bajo,32,Tráfico fluido.
Madrid,12.3,lluvia,52,18.6,,2025-04-19 12:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,11.7,lluvia,81,26.1,,2025-04-19 12:00:00,Bajo,32,Tráfico fluido.
Madrid,11.3,lluvia,58,17.1,,2025-04-19 13:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,11.0,lluvia,94,27.6,,2025-04-19 13:00:00,Bajo,32,Tráfico fluido.
Madrid,11.3,lluvia,58,17.1,,2025-04-19 13:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,11.0,lluvia,94,27.6,,2025-04-19 13:00:00,Bajo,32,Tráfico fluido.
Madrid,12.4,nublado,51,20.1,,2025-04-19 14:00:00,Bajo,28,Tráfico fluido.
Vigo,10.8,lluvia,96,30.6,,2025-04-19 14:00:00,Bajo,32,Tráfico fluido.
Madrid,12.4,nublado,51,20.1,,2025-04-19 14:00:00,Bajo,28,Tráfico fluido.
Vigo,10.8,lluvia,96,30.6,,2025-04-19 14:00:00,Bajo,32,Tráfico fluido.
Madrid,11.9,nublado,49,22.2,,2025-04-19 15:00:00,Bajo,28,Tráfico fluido.
Vigo,11.0,lluvia,95,29.9,,2025-04-19 15:00:00,Bajo,32,Tráfico fluido.
Madrid,11.9,nublado,49,22.2,,2025-04-19 15:00:00,Bajo,28,Tráfico fluido.
Vigo,11.0,lluvia,95,29.9,,2025-04-19 15:00:00,Bajo,32,Tráfico fluido.
Madrid,11.7,cielo claro,55,18.7,,2025-04-19 16:00:00,Alto,63,Tráfico pesado.
Vigo,11.2,lluvia,96,33.9,,2025-04-19 16:00:00,Alto,67,Tráfico pesado.
Madrid,11.7,cielo claro,55,18.7,,2025-04-19 16:00:00,Alto,63,Tráfico pesado.
Vigo,11.2,lluvia,96,33.9,,2025-04-19 16:00:00,Alto,67,Tráfico pesado.
Madrid,10.9,cielo claro,58,19.2,,2025-04-19 17:00:00,Alto,63,Tráfico pesado.
Vigo,12.0,lluvia,95,23.8,,2025-04-19 17:00:00,Alto,67,Tráfico pesado.
Madrid,10.9,cielo claro,58,19.2,,2025-04-19 17:00:00,Alto,63,Tráfico pesado.
Vigo,12.0,lluvia,95,23.8,,2025-04-19 17:00:00,Alto,67,Tráfico pesado.
Madrid,10.4,cielo claro,62,17.3,,2025-04-19 18:00:00,Alto,63,Tráfico pesado.
Vigo,11.4,lluvia,94,21.0,,2025-04-19 18:00:00,Alto,67,Tráfico pesado.
Madrid,10.4,cielo claro,62,17.3,,2025-04-19 18:00:00,Alto,63,Tráfico pesado.
Vigo,11.4,lluvia,94,21.0,,2025-04-19 18:00:00,Alto,67,Tráfico pesado.
Madrid,9.1,nublado,67,15.2,,2025-04-19 19:00:00,Bajo,28,Tráfico fluido.
Vigo,11.2,cielo claro,94,13.6,,2025-04-19 19:00:00,Bajo,20,Tráfico fluido.
Madrid,9.1,nublado,67,15.2,,2025-04-19 19:00:00,Bajo,28,Tráfico fluido.
Vigo,11.2,cielo claro,94,13.6,,2025-04-19 19:00:00,Bajo,20,Tráfico fluido.
Madrid,8.6,nublado,70,15.7,,2025-04-19 20:00:00,Bajo,28,Tráfico fluido.
Vigo,10.7,lluvia,88,9.9,,2025-04-19 20:00:00,Bajo,27,Tráfico fluido.
Madrid,8.6,nublado,70,15.7,,2025-04-19 20:00:00,Bajo,28,Tráfico fluido.
Vigo,10.7,lluvia,88,9.9,,2025-04-19 20:00:00,Bajo,27,Tráfico fluido.
Madrid,8.3,nublado,68,16.5,,2025-04-19 21:00:00,Bajo,28,Tráfico fluido.
Vigo,10.7,cielo claro,83,9.7,,2025-04-19 21:00:00,Bajo,15,Tráfico fluido.
Madrid,8.3,nublado,68,16.5,,2025-04-19 21:00:00,Bajo,28,Tráfico fluido.
Vigo,10.7,cielo claro,83,9.7,,2025-04-19 21:00:00,Bajo,15,Tráfico fluido.
Madrid,7.9,nublado,69,18.7,,2025-04-19 22:00:00,Bajo,28,Tráfico fluido.
Vigo,10.6,cielo claro,82,10.3,,2025-04-19 22:00:00,Bajo,20,Tráfico fluido.
Madrid,7.9,nublado,69,18.7,,2025-04-19 22:00:00,Bajo,28,Tráfico fluido.
Vigo,10.6,cielo claro,82,10.3,,2025-04-19 22:00:00,Bajo,20,Tráfico fluido.
Madrid,6.9,lluvia,74,21.5,,2025-04-19 23:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,10.7,cielo claro,79,9.3,,2025-04-19 23:00:00,Bajo,15,Tráfico fluido.
Madrid,6.9,lluvia,74,21.5,,2025-04-19 23:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,10.7,cielo claro,79,9.3,,2025-04-19 23:00:00,Bajo,15,Tráfico fluido.
Madrid,6.4,nublado,79,18.3,,2025-04-20 00:00:00,Bajo,28,Tráfico fluido.
Vigo,9.6,cielo claro,82,5.4,,2025-04-20 00:00:00,Bajo,15,Tráfico fluido.
Madrid,6.4,nublado,79,18.3,,2025-04-20 00:00:00,Bajo,28,Tráfico fluido.
Vigo,9.6,cielo claro,82,5.4,,2025-04-20 00:00:00,Bajo,15,Tráfico fluido.
Madrid,6.8,lluvia,86,19.7,,2025-04-20 01:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,9.6,cielo claro,80,2.6,,2025-04-20 01:00:00,Bajo,15,Tráfico fluido.
Madrid,6.8,lluvia,86,19.7,,2025-04-20 01:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,9.6,cielo claro,80,2.6,,2025-04-20 01:00:00,Bajo,15,Tráfico fluido.
Madrid,6.4,lluvia,89,17.9,,2025-04-20 02:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,9.1,cielo claro,82,0.3,,2025-04-20 02:00:00,Bajo,15,Tráfico fluido.
Madrid,6.4,lluvia,89,17.9,,2025-04-20 02:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,9.1,cielo claro,82,0.3,,2025-04-20 02:00:00,Bajo,15,Tráfico fluido.
Madrid,6.3,nublado,90,14.8,,2025-04-20 03:00:00,Bajo,28,Tráfico fluido.
Vigo,8.9,cielo claro,85,0.3,,2025-04-20 03:00:00,Bajo,15,Tráfico fluido.
Madrid,6.3,nublado,90,14.8,,2025-04-20 03:00:00,Bajo,28,Tráfico fluido.
Vigo,8.9,cielo claro,85,0.3,,2025-04-20 03:00:00,Bajo,15,Tráfico fluido.
Madrid,6.1,nublado,91,13.1,,2025-04-20 04:00:00,Bajo,28,Tráfico fluido.
Vigo,8.4,nublado,90,2.0,,2025-04-20 04:00:00,Bajo,15,Tráfico fluido.
Madrid,6.1,nublado,91,13.1,,2025-04-20 04:00:00,Bajo,28,Tráfico fluido.
Vigo,8.4,nublado,90,2.0,,2025-04-20 04:00:00,Bajo,15,Tráfico fluido.
Madrid,5.8,lluvia,95,8.4,,2025-04-20 05:00:00,Medio,35,Condiciones normales de tráfico.
Vigo,8.7,nublado,92,2.7,,2025-04-20 05:00:00,Bajo,15,Tráfico fluido.
Madrid,5.8,lluvia,95,8.4,,2025-04-20 05:00:00,Medio,35,Condiciones normales de tráfico.
Vigo,8.7,nublado,92,2.7,,2025-04-20 05:00:00,Bajo,15,Tráfico fluido.
Madrid,6.0,lluvia,96,8.9,,2025-04-20 06:00:00,Medio,35,Condiciones normales de tráfico.
Vigo,8.8,nublado,93,3.8,,2025-04-20 06:00:00,Bajo,15,Tráfico fluido.
Madrid,6.0,lluvia,96,8.9,,2025-04-20 06:00:00,Medio,35,Condiciones normales de tráfico.
Vigo,8.8,nublado,93,3.8,,2025-04-20 06:00:00,Bajo,15,Tráfico fluido.
Madrid,6.6,cielo claro,93,10.9,,2025-04-20 07:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,9.7,lluvia,94,6.2,,2025-04-20 07:00:00,Medio,57,Condiciones normales de tráfico.
Madrid,6.6,cielo claro,93,10.9,,2025-04-20 07:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,9.7,lluvia,94,6.2,,2025-04-20 07:00:00,Medio,57,Condiciones normales de tráfico.
Madrid,8.1,nublado,84,8.9,,2025-04-20 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,10.6,lluvia,90,2.4,,2025-04-20 08:00:00,Medio,57,Condiciones normales de tráfico.
Madrid,8.1,nublado,84,8.9,,2025-04-20 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,10.6,lluvia,90,2.4,,2025-04-20 08:00:00,Medio,57,Condiciones normales de tráfico.
Madrid,9.0,nublado,79,5.9,,2025-04-20 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,11.9,lluvia,91,7.8,,2025-04-20 09:00:00,Medio,57,Condiciones normales de tráfico.
Madrid,9.0,nublado,79,5.9,,2025-04-20 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,11.9,lluvia,91,7.8,,2025-04-20 09:00:00,Medio,57,Condiciones normales de tráfico.
Madrid,10.3,lluvia,71,3.7,,2025-04-20 10:00:00,Medio,35,Condiciones normales de tráfico.
Vigo,13.5,lluvia,92,11.6,,2025-04-20 10:00:00,Bajo,32,Tráfico fluido.
Madrid,10.3,lluvia,71,3.7,,2025-04-20 10:00:00,Medio,35,Condiciones normales de tráfico.
Vigo,13.5,lluvia,92,11.6,,2025-04-20 10:00:00,Bajo,32,Tráfico fluido.
Madrid,11.7,lluvia,59,6.2,,2025-04-20 11:00:00,Medio,35,Condiciones normales de tráfico.
Vigo,14.0,lluvia,84,15.7,,2025-04-20 11:00:00,Bajo,32,Tráfico fluido.
Madrid,11.7,lluvia,59,6.2,,2025-04-20 11:00:00,Medio,35,Condiciones normales de tráfico.
Vigo,14.0,lluvia,84,15.7,,2025-04-20 11:00:00,Bajo,32,Tráfico fluido.
Madrid,13.0,lluvia,50,12.8,,2025-04-20 12:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,13.3,lluvia,89,17.5,,2025-04-20 12:00:00,Bajo,32,Tráfico fluido.
Madrid,13.0,lluvia,50,12.8,,2025-04-20 12:00:00,Medio,40,Condiciones normales de tráfico.
Vigo,13.3,lluvia,89,17.5,,2025-04-20 12:00:00,Bajo,32,Tráfico fluido.
Madrid,13.2,nublado,46,15.3,,2025-04-20 13:00:00,Bajo,28,Tráfico fluido.
Vigo,14.9,lluvia,73,17.2,,2025-04-20 13:00:00,Bajo,32,Tráfico fluido.
Madrid,13.2,nublado,46,15.3,,2025-04-20 13:00:00,Bajo,28,Tráfico fluido.
Vigo,14.9,lluvia,73,17.2,,2025-04-20 13:00:00,Bajo,32,Tráfico fluido.
Madrid,14.1,nublado,43,12.4,,2025-04-20 14:00:00,Bajo,28,Tráfico fluido.
Vigo,15.1,nublado,70,15.6,,2025-04-20 14:00:00,Bajo,20,Tráfico fluido.
Madrid,14.1,nublado,43,12.4,,2025-04-20 14:00:00,Bajo,28,Tráfico fluido.
Vigo,15.1,nublado,70,15.6,,2025-04-20 14:00:00,Bajo,20,Tráfico fluido.
Madrid,15.2,nublado,40,12.2,,2025-04-20 15:00:00,Bajo,28,Tráfico fluido.
Vigo,14.8,nublado,69,13.3,,2025-04-20 15:00:00,Bajo,20,Tráfico fluido.
Madrid,15.2,nublado,40,12.2,,2025-04-20 15:00:00,Bajo,28,Tráfico fluido.
Vigo,14.8,nublado,69,13.3,,2025-04-20 15:00:00,Bajo,20,Tráfico fluido.
Madrid,15.0,nublado,40,14.0,,2025-04-20 16:00:00,Alto,63,Tráfico pesado.
Vigo,14.6,nublado,68,13.9,,2025-04-20 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,15.0,nublado,40,14.0,,2025-04-20 16:00:00,Alto,63,Tráfico pesado.
Vigo,14.6,nublado,68,13.9,,2025-04-20 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,14.4,nublado,44,13.2,,2025-04-20 17:00:00,Alto,63,Tráfico pesado.
Vigo,13.7,nublado,66,12.1,,2025-04-20 17:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,14.4,nublado,44,13.2,,2025-04-20 17:00:00,Alto,63,Tráfico pesado.
Vigo,13.7,nublado,66,12.1,,2025-04-20 17:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,13.5,cielo claro,53,10.3,,2025-04-20 18:00:00,Alto,63,Tráfico pesado.
Vigo,13.7,nublado,65,9.5,,2025-04-20 18:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,13.5,cielo claro,53,10.3,,2025-04-20 18:00:00,Alto,63,Tráfico pesado.
Vigo,13.7,nublado,65,9.5,,2025-04-20 18:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,11.3,cielo claro,68,4.7,,2025-04-20 19:00:00,Bajo,23,Tráfico fluido.
Vigo,13.0,nublado,71,5.4,,2025-04-20 19:00:00,Bajo,15,Tráfico fluido.
Madrid,11.3,cielo claro,68,4.7,,2025-04-20 19:00:00,Bajo,23,Tráfico fluido.
Vigo,13.0,nublado,71,5.4,,2025-04-20 19:00:00,Bajo,15,Tráfico fluido.
Madrid,10.9,cielo claro,71,3.2,,2025-04-20 20:00:00,Bajo,23,Tráfico fluido.
Vigo,12.6,nublado,74,5.8,,2025-04-20 20:00:00,Bajo,15,Tráfico fluido.
Madrid,10.9,cielo claro,71,3.2,,2025-04-20 20:00:00,Bajo,23,Tráfico fluido.
Vigo,12.6,nublado,74,5.8,,2025-04-20 20:00:00,Bajo,15,Tráfico fluido.
Madrid,10.0,cielo claro,74,4.5,,2025-04-20 21:00:00,Bajo,23,Tráfico fluido.
Vigo,12.3,nublado,76,7.0,,2025-04-20 21:00:00,Bajo,15,Tráfico fluido.
Madrid,10.0,cielo claro,74,4.5,,2025-04-20 21:00:00,Bajo,23,Tráfico fluido.
Vigo,12.3,nublado,76,7.0,,2025-04-20 21:00:00,Bajo,15,Tráfico fluido.
Madrid,9.6,nublado,73,6.9,,2025-04-20 22:00:00,Bajo,23,Tráfico fluido.
Vigo,12.1,nublado,77,7.4,,2025-04-20 22:00:00,Bajo,15,Tráfico fluido.
Madrid,9.6,nublado,73,6.9,,2025-04-20 22:00:00,Bajo,23,Tráfico fluido.
Vigo,12.1,nublado,77,7.4,,2025-04-20 22:00:00,Bajo,15,Tráfico fluido.
Madrid,9.6,nublado,71,8.6,,2025-04-20 23:00:00,Bajo,23,Tráfico fluido.
Vigo,12.2,nublado,77,8.1,,2025-04-20 23:00:00,Bajo,15,Tráfico fluido.
Madrid,9.6,nublado,71,8.6,,2025-04-20 23:00:00,Bajo,23,Tráfico fluido.
Vigo,12.2,nublado,77,8.1,,2025-04-20 23:00:00,Bajo,15,Tráfico fluido.
Madrid,9.4,cielo claro,73,9.1,,2025-04-21 00:00:00,Bajo,23,Tráfico fluido.
Vigo,12.1,nublado,77,8.9,,2025-04-21 00:00:00,Bajo,15,Tráfico fluido.
Madrid,9.4,cielo claro,73,9.1,,2025-04-21 00:00:00,Bajo,23,Tráfico fluido.
Vigo,12.1,nublado,77,8.9,,2025-04-21 00:00:00,Bajo,15,Tráfico fluido.
Madrid,9.8,cielo claro,77,10.8,,2025-04-21 01:00:00,Bajo,28,Tráfico fluido.
Vigo,12.0,lluvia,82,10.3,,2025-04-21 01:00:00,Bajo,32,Tráfico fluido.
Madrid,9.8,cielo claro,77,10.8,,2025-04-21 01:00:00,Bajo,28,Tráfico fluido.
Vigo,12.0,lluvia,82,10.3,,2025-04-21 01:00:00,Bajo,32,Tráfico fluido.
Madrid,9.4,cielo claro,79,9.7,,2025-04-21 02:00:00,Bajo,23,Tráfico fluido.
Vigo,12.1,lluvia,83,12.1,,2025-04-21 02:00:00,Bajo,32,Tráfico fluido.
Madrid,9.4,cielo claro,79,9.7,,2025-04-21 02:00:00,Bajo,23,Tráfico fluido.
Vigo,12.1,lluvia,83,12.1,,2025-04-21 02:00:00,Bajo,32,Tráfico fluido.
Madrid,8.8,cielo claro,83,8.3,,2025-04-21 03:00:00,Bajo,23,Tráfico fluido.
Vigo,12.0,lluvia,85,12.1,,2025-04-21 03:00:00,Bajo,32,Tráfico fluido.
Madrid,8.8,cielo claro,83,8.3,,2025-04-21 03:00:00,Bajo,23,Tráfico fluido.
Vigo,12.0,lluvia,85,12.1,,2025-04-21 03:00:00,Bajo,32,Tráfico fluido.
Madrid,8.3,cielo claro,85,7.9,,2025-04-21 04:00:00,Bajo,23,Tráfico fluido.
Vigo,11.0,lluvia,95,15.7,,2025-04-21 04:00:00,Bajo,32,Tráfico fluido.
Madrid,8.3,cielo claro,85,7.9,,2025-04-21 04:00:00,Bajo,23,Tráfico fluido.
Vigo,11.0,lluvia,95,15.7,,2025-04-21 04:00:00,Bajo,32,Tráfico fluido.
Madrid,7.8,cielo claro,87,6.2,,2025-04-21 05:00:00,Bajo,23,Tráfico fluido.
Vigo,11.2,lluvia,98,9.8,,2025-04-21 05:00:00,Bajo,27,Tráfico fluido.
Madrid,7.8,cielo claro,87,6.2,,2025-04-21 05:00:00,Bajo,23,Tráfico fluido.
Vigo,11.2,lluvia,98,9.8,,2025-04-21 05:00:00,Bajo,27,Tráfico fluido.
Madrid,7.3,cielo claro,89,3.6,,2025-04-21 06:00:00,Bajo,23,Tráfico fluido.
Vigo,11.5,lluvia,97,6.1,,2025-04-21 06:00:00,Bajo,27,Tráfico fluido.
Madrid,7.3,cielo claro,89,3.6,,2025-04-21 06:00:00,Bajo,23,Tráfico fluido.
Vigo,11.5,lluvia,97,6.1,,2025-04-21 06:00:00,Bajo,27,Tráfico fluido.
Madrid,8.8,nublado,85,1.0,,2025-04-21 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,11.8,lluvia,97,4.7,,2025-04-21 07:00:00,Medio,57,Condiciones normales de tráfico.
Madrid,8.8,nublado,85,1.0,,2025-04-21 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,11.8,lluvia,97,4.7,,2025-04-21 07:00:00,Medio,57,Condiciones normales de tráfico.
Madrid,10.6,nublado,80,1.9,,2025-04-21 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,12.6,nublado,96,4.6,,2025-04-21 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,10.6,nublado,80,1.9,,2025-04-21 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,12.6,nublado,96,4.6,,2025-04-21 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,12.4,nublado,74,3.9,,2025-04-21 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,13.7,nublado,92,4.2,,2025-04-21 09:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,12.4,nublado,74,3.9,,2025-04-21 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,13.7,nublado,92,4.2,,2025-04-21 09:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,14.1,nublado,66,5.7,,2025-04-21 10:00:00,Bajo,23,Tráfico fluido.
Vigo,14.6,nublado,88,2.4,,2025-04-21 10:00:00,Bajo,15,Tráfico fluido.
